slide,modelA,modelB,pattern,n_tiles,fg_thresh,hard_thresh,soft_mean,soft_median,soft_std,hard_mean,hard_median,hard_std
TCGA-UW-A7GJ-11Z-00-DX1.97F9F149-FA58-4535-AE9B-237B8F87DEC7_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.987984459170528,0.989905700719776,0.007397553886869954,0.921378648001823,0.9370456145982557,0.05611666643499469
TCGA-UW-A7GJ-11Z-00-DX1.97F9F149-FA58-4535-AE9B-237B8F87DEC7_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9782654282897438,0.9830954722248988,0.01662646968305283,0.8362735144264903,0.8943045546708317,0.1553637901543489
TCGA-UW-A7GJ-11Z-00-DX1.97F9F149-FA58-4535-AE9B-237B8F87DEC7_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9758642883407438,0.9834962540577975,0.020232683122240108,0.8328413268409771,0.8958002001326185,0.15600972927121826
TCGA-UW-A7GK-01Z-00-DX1.B074DEBE-1697-443B-B426-BD57553E1108_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9848685660010562,0.9871092104642973,0.009442161070607077,0.9170705065976886,0.9286606320369684,0.0451448419940803
TCGA-UW-A7GK-01Z-00-DX1.B074DEBE-1697-443B-B426-BD57553E1108_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9846921411056228,0.9860001157349394,0.009176324528429368,0.8917320788096059,0.9213326750710851,0.09138349688886299
TCGA-UW-A7GK-01Z-00-DX1.B074DEBE-1697-443B-B426-BD57553E1108_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9879063639495632,0.9916052626375541,0.01002492157898777,0.9039814375303961,0.9377301237462308,0.09168523654125302
TCGA-UW-A7GK-11Z-00-DX1.123382DA-3237-4467-ADDD-21A1617DF4E8_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.98428306502566,0.9868382399546682,0.010554181962188906,0.9075337608338404,0.925839429989374,0.06510614343154175
TCGA-UW-A7GK-11Z-00-DX1.123382DA-3237-4467-ADDD-21A1617DF4E8_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9844176836108355,0.9860090004358365,0.009497590727152276,0.8836126203623893,0.9181798013891196,0.093028792086595
TCGA-UW-A7GK-11Z-00-DX1.123382DA-3237-4467-ADDD-21A1617DF4E8_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9906125780092785,0.9932572150662482,0.0066756581801820855,0.9059950169844041,0.9479333048481453,0.09718401672108375
TCGA-UW-A7GL-01Z-00-DX1.BE2C0D9F-3F84-4363-9B79-01883E8F0306_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9880282340964607,0.990464617551229,0.007469774938089153,0.8820520461914043,0.9305707857097594,0.16366689128965445
TCGA-UW-A7GL-01Z-00-DX1.BE2C0D9F-3F84-4363-9B79-01883E8F0306_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9860520632469607,0.9886461509368368,0.011797362062931322,0.8342284717788977,0.9266602426170985,0.2171022680901981
TCGA-UW-A7GL-01Z-00-DX1.BE2C0D9F-3F84-4363-9B79-01883E8F0306_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9838275768271515,0.9883528799331631,0.015957495518372743,0.7935011432306225,0.9081559727301707,0.25049649546902664
TCGA-UW-A7GL-11Z-00-DX1.3508B4AD-C189-4416-848A-CA6771F2EE46_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9852379500842168,0.9895396788095084,0.014219679884176484,0.9145506382175022,0.936076336948968,0.06809846995476442
TCGA-UW-A7GL-11Z-00-DX1.3508B4AD-C189-4416-848A-CA6771F2EE46_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9848818058123698,0.9883206995629695,0.012662696640585136,0.8963056179119225,0.9300278708374459,0.09322581525490059
TCGA-UW-A7GL-11Z-00-DX1.3508B4AD-C189-4416-848A-CA6771F2EE46_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9899002538580841,0.9926921858585877,0.007598521065955176,0.9061087907210227,0.933300587585558,0.07597138679186383
TCGA-UW-A7GN-01Z-00-DX1.0DCDED5B-B0D4-4B0F-81DB-1534E331ED3C_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9883840075482263,0.9898565683913855,0.006667208145249089,0.9095683755155582,0.9260280848081313,0.08324430493989864
TCGA-UW-A7GN-01Z-00-DX1.0DCDED5B-B0D4-4B0F-81DB-1534E331ED3C_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.980323991423575,0.985980021632283,0.016225574872669898,0.8285439442534498,0.9045503866330817,0.16274979762252292
TCGA-UW-A7GN-01Z-00-DX1.0DCDED5B-B0D4-4B0F-81DB-1534E331ED3C_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9809660615516093,0.9903468229229184,0.018035650859502688,0.8196781480816488,0.9042679874907565,0.17533027600169537
TCGA-UW-A7GN-11Z-00-DX1.ABAA5DC6-D63C-4BBF-AB0C-213B95C79720_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9774837938111363,0.9824447213134737,0.016750666012518216,0.9172459061827954,0.9337467013253504,0.06053845449444478
TCGA-UW-A7GN-11Z-00-DX1.ABAA5DC6-D63C-4BBF-AB0C-213B95C79720_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9780741427974787,0.981336648319728,0.016088239316849526,0.8896668761532706,0.9243154083283464,0.09905097302267839
TCGA-UW-A7GN-11Z-00-DX1.ABAA5DC6-D63C-4BBF-AB0C-213B95C79720_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9839337384000989,0.9893238415261469,0.013525765918290984,0.9078167847854381,0.9379922513297674,0.09633727308018561
TCGA-UW-A7GP-01Z-00-DX1.C997CBA5-AF20-4CB3-9CB3-82AA65146EF5_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9901902619738848,0.991596759307152,0.006733937471778552,0.8996235798706964,0.9254242468900771,0.07386719370702415
TCGA-UW-A7GP-01Z-00-DX1.C997CBA5-AF20-4CB3-9CB3-82AA65146EF5_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9869734477868423,0.9896110888994178,0.010751232633100839,0.8198463774680244,0.8761510949611422,0.1480916889861501
TCGA-UW-A7GP-01Z-00-DX1.C997CBA5-AF20-4CB3-9CB3-82AA65146EF5_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9865916556328824,0.992050538028417,0.012964144074044427,0.822462061449538,0.8891384772457951,0.1465026805227875
TCGA-UW-A7GP-11Z-00-DX1.C89DD837-4B77-4CB5-8FAB-DF9315892B9B_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9817072384686645,0.9836855495485439,0.01111366334813693,0.9114823945007937,0.9296148698670231,0.06637991613374708
TCGA-UW-A7GP-11Z-00-DX1.C89DD837-4B77-4CB5-8FAB-DF9315892B9B_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.983891989988309,0.9862951078849777,0.01042993615218677,0.895364063778816,0.9294407609648826,0.0929407226329093
TCGA-UW-A7GP-11Z-00-DX1.C89DD837-4B77-4CB5-8FAB-DF9315892B9B_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9883977303771145,0.9910705932000805,0.00845159704873753,0.9087436206315752,0.9379275166914488,0.08147171135960038
TCGA-UW-A7GR-01Z-00-DX1.094D510F-5348-4543-9F18-73815250F824_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9896069523482833,0.9906400947431702,0.005846305702473184,0.9232769861971853,0.9353082587188917,0.04352759951772291
TCGA-UW-A7GR-01Z-00-DX1.094D510F-5348-4543-9F18-73815250F824_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9817524900535536,0.9869904806564764,0.015631103455915646,0.8342187949152553,0.890072898224959,0.15306837069260473
TCGA-UW-A7GR-01Z-00-DX1.094D510F-5348-4543-9F18-73815250F824_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9811649660296432,0.9887092047956341,0.0166605976947465,0.8185392832062958,0.8712166825330127,0.1511689282040102
TCGA-UW-A7GR-11Z-00-DX1.33EC231A-1C19-48A5-B37E-14C79191DDD6_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9854285508011192,0.9894789818205604,0.014873464038137182,0.9205774745423372,0.9353953471631378,0.05269218639610152
TCGA-UW-A7GR-11Z-00-DX1.33EC231A-1C19-48A5-B37E-14C79191DDD6_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9822286592053865,0.9875187799783186,0.0150881063225178,0.8440578995599995,0.9005494428504295,0.1468549483540667
TCGA-UW-A7GR-11Z-00-DX1.33EC231A-1C19-48A5-B37E-14C79191DDD6_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9871265022031974,0.992341258469576,0.011784235835448551,0.8425800462316505,0.9013639370020219,0.14650966456515455
TCGA-UW-A7GU-01Z-00-DX1.30C1C11C-4113-4F8D-8372-5EE3DD33564D_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9875109733940574,0.9888256765379759,0.006472492907789551,0.9221643709511734,0.9326464597125552,0.043419336517214954
TCGA-UW-A7GU-01Z-00-DX1.30C1C11C-4113-4F8D-8372-5EE3DD33564D_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9849405411258231,0.9873515102306862,0.010010817421466683,0.8816695741096364,0.9203554744352004,0.10813363232132987
TCGA-UW-A7GU-01Z-00-DX1.30C1C11C-4113-4F8D-8372-5EE3DD33564D_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9872326041625186,0.9924758632120585,0.012441501254658835,0.88008759897042,0.9269669640160875,0.1142069001646984
TCGA-UW-A7GU-11Z-00-DX1.BC340CDF-7F82-4314-86BA-E003AE43389D_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9824505443143678,0.9853861182221462,0.012486238801354627,0.9039036401826475,0.9332421395938795,0.08248364168405789
TCGA-UW-A7GU-11Z-00-DX1.BC340CDF-7F82-4314-86BA-E003AE43389D_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9819880805976285,0.9841712707291896,0.014106420195194804,0.8818283154727857,0.9067207347989739,0.11192386244693756
TCGA-UW-A7GU-11Z-00-DX1.BC340CDF-7F82-4314-86BA-E003AE43389D_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9864603930154097,0.9907672834950318,0.013141272230640351,0.9061067190242295,0.9368165154561501,0.09552250716642297
TCGA-UW-A7GX-01Z-00-DX1.C99CCFC7-C714-4F0D-AC12-D88F6DFAEFB6_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9917851698853332,0.994387185214668,0.006391558591512263,0.92371001796894,0.9317160434065768,0.034083537724057214
TCGA-UW-A7GX-01Z-00-DX1.C99CCFC7-C714-4F0D-AC12-D88F6DFAEFB6_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9896221068732851,0.9920520731120617,0.007712677062951665,0.861470063358557,0.9051518575687978,0.11241173670808036
TCGA-UW-A7GX-01Z-00-DX1.C99CCFC7-C714-4F0D-AC12-D88F6DFAEFB6_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9893740514456323,0.9926046200439125,0.00883950090352747,0.8386882022520465,0.8837259225786116,0.11059560584342717
TCGA-UW-A7GX-11Z-00-DX1.57C4FD28-5463-40C5-9E87-484F3326B395_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9815142506530716,0.9851782376773108,0.015514309989842765,0.9229159161423611,0.9412330546089203,0.05352252263970736
TCGA-UW-A7GX-11Z-00-DX1.57C4FD28-5463-40C5-9E87-484F3326B395_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.979641694037949,0.9839610122604024,0.015903077672844684,0.8524571034310136,0.920470654990182,0.15719287596737416
TCGA-UW-A7GX-11Z-00-DX1.57C4FD28-5463-40C5-9E87-484F3326B395_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9834237378666792,0.9918994839101398,0.017540118252117612,0.8607511140229959,0.9344940761714483,0.16086293509012511
TCGA-UW-A7GY-01Z-00-DX1.CD2CCA5D-C92B-409C-B5D6-1EB7C8A0B4CD_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9883890162203758,0.9899284892598019,0.007262654309675776,0.883404309173992,0.9320336524132855,0.16573571413431107
TCGA-UW-A7GY-01Z-00-DX1.CD2CCA5D-C92B-409C-B5D6-1EB7C8A0B4CD_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9867938043665846,0.9884608503617381,0.009678932048727017,0.8635587385707452,0.9203294718772781,0.16334662103482148
TCGA-UW-A7GY-01Z-00-DX1.CD2CCA5D-C92B-409C-B5D6-1EB7C8A0B4CD_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9854792299923689,0.9885364372594978,0.011672839477077618,0.8194803083778018,0.9110555366021643,0.21677268385294773
TCGA-UW-A7GY-11Z-00-DX1.7410A3EA-BFFD-4744-8DB2-66A409C0BFA9_patches_images,conch,musk,*_L-1_Havg.png,100,p10,otsu,0.9904175885010129,0.9936329131160356,0.01843361291760157,0.9204369465294593,0.9267934200002595,0.038407561181773166
TCGA-UW-A7GY-11Z-00-DX1.7410A3EA-BFFD-4744-8DB2-66A409C0BFA9_patches_images,conch,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.9897288564012295,0.9934347090849605,0.014918581207288928,0.8771892585828914,0.9092700365058761,0.08828530354648086
TCGA-UW-A7GY-11Z-00-DX1.7410A3EA-BFFD-4744-8DB2-66A409C0BFA9_patches_images,musk,hoptimus,*_L-1_Havg.png,100,p10,otsu,0.986990610437132,0.993358997268449,0.03864628066166231,0.8554757134311767,0.8955270755183544,0.09333387965525837
